state_fips,state_abbr,place_fips,place_name
13,GA,76476,Tifton city
13,GA,76504,Tiger town
13,GA,76532,Tignall town
13,GA,76756,Toccoa city
13,GA,76952,Toomsboro city
13,GA,77372,Trenton city
13,GA,77540,Trion town
13,GA,77652,Tucker city
13,GA,77736,Tunnel Hill city
13,GA,77764,Turin town
13,GA,77988,Twin City city
13,GA,78036,Tybee Island city
13,GA,78044,Tyrone town
13,GA,78100,Ty Ty city
13,GA,78156,Unadilla city
13,GA,78324,Union City city
13,GA,78380,Union Point city
13,GA,78464,Unionville CDP
13,GA,78744,Uvalda city
13,GA,78800,Valdosta city
13,GA,78996,Varnell city
13,GA,79164,Vernonburg town
13,GA,79388,Vidalia city
13,GA,79416,Vidette city
13,GA,79444,Vienna city
13,GA,79528,Villa Rica city
13,GA,79612,Vinings CDP
13,GA,79808,Waco city
13,GA,79864,Wadley city
13,GA,79948,Waleska city
13,GA,80228,Walnut Grove city
13,GA,80256,Walthourville city
13,GA,80368,Waresboro CDP
13,GA,80480,Warm Springs city
13,GA,80508,Warner Robins city
13,GA,80592,Warrenton city
13,GA,80648,Warthen CDP
13,GA,80676,Warwick city
13,GA,80704,Washington city
13,GA,80788,Watkinsville city
13,GA,80816,Waverly CDP
13,GA,80844,Waverly Hall town
13,GA,80956,Waycross city
13,GA,80984,Waynesboro city
13,GA,81012,Waynesville CDP
13,GA,81128,Webster County unified government
13,GA,81208,Wenona CDP
13,GA,81488,West Brow CDP
13,GA,82132,West Point city
13,GA,82412,Whigham city
13,GA,82468,White city
13,GA,82636,Whitemarsh Island CDP
13,GA,82692,White Plains city
13,GA,82720,Whitesburg city
13,GA,82916,Wildwood CDP
13,GA,82972,Willacoochee city
13,GA,83084,Williamson city
13,GA,83168,Wilmington Island CDP
13,GA,83420,Winder city
13,GA,83728,Winterville city
13,GA,83868,Woodbine city
13,GA,83896,Woodbury city
13,GA,83952,Woodland city
13,GA,84176,Woodstock city
13,GA,84260,Woodville city
13,GA,84288,Woolsey town
13,GA,84456,Wrens city
13,GA,84512,Wrightsville city
13,GA,84708,Yatesville town
13,GA,84832,Yonah CDP
13,GA,84960,Young Harris city
13,GA,85128,Zebulon city
15,HI,00400,Ahuimanu CDP
15,HI,00550,Aiea CDP
15,HI,01085,Ainaloa CDP
15,HI,02200,Anahola CDP
15,HI,02832,Black Sands CDP
15,HI,03850,Captain Cook CDP
15,HI,05900,Discovery Harbour CDP
15,HI,06290,East Honolulu CDP
15,HI,06300,East Kapolei CDP
15,HI,06325,Eden Roc CDP
15,HI,07000,Eleele CDP
15,HI,07450,Ewa Beach CDP
15,HI,07470,Ewa Gentry CDP
15,HI,07485,Ewa Villages CDP
15,HI,07542,Fern Acres CDP
15,HI,07675,Fern Forest CDP
15,HI,08950,Haena CDP
15,HI,09260,Haiku-Pauwela CDP
15,HI,09700,Halaula CDP
15,HI,10000,Halawa CDP
15,HI,10750,Haleiwa CDP
15,HI,10900,Haliimaile CDP
15,HI,11350,Hana CDP
15,HI,11500,Hanalei CDP
15,HI,11650,Hanamaulu CDP
15,HI,11800,Hanapepe CDP
15,HI,12400,Hauula CDP
15,HI,12450,Hawaiian Acres CDP
15,HI,12500,Hawaiian Beaches CDP
15,HI,12530,Hawaiian Ocean View CDP
15,HI,12600,Hawaiian Paradise Park CDP
15,HI,13600,Hawi CDP
15,HI,13900,Heeia CDP
15,HI,13970,Helemano CDP
15,HI,14200,Hickam Housing CDP
15,HI,14650,Hilo CDP
15,HI,15700,Holualoa CDP
15,HI,16000,Honalo CDP
15,HI,16160,Honaunau-Napoopoo CDP
15,HI,16450,Honokaa CDP
15,HI,17450,Honomu CDP
15,HI,19100,Iroquois Point CDP
15,HI,19550,Kaaawa CDP
15,HI,20000,Kaanapali CDP
15,HI,21200,Kahaluu CDP
15,HI,21230,Kahaluu-Keauhou CDP
15,HI,22250,Kahuku CDP
15,HI,22700,Kahului CDP
15,HI,23000,Kailua CDP (Hawaii County)
15,HI,23150,Kailua CDP (Honolulu County)
15,HI,23675,Kaiminani CDP
15,HI,24850,Kalaeloa CDP
15,HI,24950,Kalaheo CDP
15,HI,25700,Kalapana CDP
15,HI,26750,Kalihiwai CDP
15,HI,26867,Kaloko CDP
15,HI,27350,Kamaili CDP
15,HI,28250,Kaneohe CDP
15,HI,28287,Kaneohe Base CDP
15,HI,28850,Kapaa CDP
15,HI,29000,Kapaau CDP
15,HI,29725,Kapalua CDP
15,HI,30300,Kapolei CDP
15,HI,30650,Kaumakani CDP
15,HI,31100,Kaunakakai CDP
15,HI,32700,Kawela Bay CDP
15,HI,32900,Keaau CDP
15,HI,33950,Kealakekua CDP
15,HI,35600,Kekaha CDP
15,HI,36050,Keokea CDP
15,HI,36500,Kihei CDP
15,HI,36650,Kilauea CDP
15,HI,39200,Koloa CDP
15,HI,39400,Ko Olina CDP
15,HI,39500,Kualapuu CDP
15,HI,41000,Kukuihaele CDP
15,HI,41600,Kula CDP
15,HI,42800,Kurtistown CDP
15,HI,42950,Lahaina CDP
15,HI,43250,Laie CDP
15,HI,43700,Lanai City CDP
15,HI,44075,Launiupoko CDP
15,HI,44150,Laupahoehoe CDP
15,HI,44450,Lawai CDP
15,HI,44562,Leilani Estates CDP
15,HI,45200,Lihue CDP
15,HI,46400,Maalaea CDP
15,HI,47050,Mahinahina CDP
15,HI,47300,Maili CDP
15,HI,47450,Makaha CDP
15,HI,47560,Makaha Valley CDP
15,HI,47600,Makakilo CDP
15,HI,48050,Makawao CDP
15,HI,48350,Makena CDP
15,HI,49425,Manele CDP
15,HI,50150,Maunaloa CDP
15,HI,50375,Mauna Loa Estates CDP
15,HI,50750,Maunawili CDP
15,HI,51000,Mililani Mauka CDP
15,HI,51050,Mililani Town CDP
15,HI,52550,Mokuleia CDP
15,HI,53300,Mountain View CDP
15,HI,53600,Naalehu CDP
15,HI,53900,Nanakuli CDP
15,HI,53975,Nanawale Estates CDP
15,HI,54100,Napili-Honokowai CDP
15,HI,56685,Ocean Pointe CDP
15,HI,57350,Olinda CDP
15,HI,57650,Olowalu CDP
15,HI,57800,Omao CDP
15,HI,58775,Orchidlands Estates CDP
15,HI,59300,Paauilo CDP
15,HI,59750,Pahala CDP
15,HI,59900,Pahoa CDP
15,HI,60200,Paia CDP
15,HI,60350,Pakala Village CDP
15,HI,61550,Papaikou CDP
15,HI,61700,Paukaa CDP
15,HI,62600,Pearl City CDP
15,HI,63650,Pepeekeo CDP
15,HI,64550,Poipu CDP
15,HI,65075,Princeville CDP
15,HI,65150,Puako CDP
15,HI,65750,Puhi CDP
15,HI,65900,Pukalani CDP
15,HI,66500,Punaluu CDP
15,HI,66800,Pupukea CDP
15,HI,68807,Royal Hawaiian Estates CDP
15,HI,68815,Royal Kunia CDP
15,HI,69050,Schofield Barracks CDP
15,HI,69238,Seaview CDP
15,HI,70280,Tiki Gardens CDP
15,HI,70700,Ualapue CDP
15,HI,71550,Urban Honolulu CDP
15,HI,72350,Volcano CDP
15,HI,72468,Volcano Golf Course CDP
15,HI,72650,Wahiawa CDP
15,HI,72957,Waiahole-Waikane CDP
15,HI,74000,Waialua CDP
15,HI,74450,Waianae CDP
15,HI,75510,Waihee-Waiehu CDP
15,HI,75950,Waikapu CDP
15,HI,76250,Waikele CDP
15,HI,76584,Waikoloa Beach Resort CDP
15,HI,76600,Waikoloa Village CDP
15,HI,76925,Wailea CDP
15,HI,77000,Wailua CDP
15,HI,77225,Wailua Homesteads CDP
15,HI,77450,Wailuku CDP
15,HI,77750,Waimalu CDP
15,HI,78050,Waimanalo CDP
15,HI,78200,Waimanalo Beach CDP
15,HI,78500,Waimea CDP (Hawaii County)
15,HI,78800,Waimea CDP (Kauai County)
15,HI,78950,Wainaku CDP
15,HI,79250,Wainiha CDP
15,HI,79550,Waiohinu CDP
15,HI,79700,Waipahu CDP
15,HI,79860,Waipio CDP
15,HI,80000,Waipio Acres CDP
15,HI,80470,West Loch Estate CDP
15,HI,80600,Wheeler AFB CDP
15,HI,80900,Whitmore Village CDP
16,ID,00100,Aberdeen city
16,ID,00280,Acequia city
16,ID,01000,Albion city
16,ID,01900,American Falls city
16,ID,01990,Ammon city
16,ID,02935,Arbon Valley CDP
16,ID,03160,Arco city
16,ID,03340,Arimo city
16,ID,03610,Ashton city
16,ID,03700,Athol city
16,ID,04105,Avimor CDP
16,ID,04420,Bancroft city
16,ID,04600,Banks CDP
16,ID,05230,Basalt city
16,ID,06220,Bellevue city
16,ID,06670,Bennington CDP
16,ID,07840,Blackfoot city
16,ID,08290,Blanchard CDP
16,ID,08470,Bliss city
16,ID,08560,Bloomington city
16,ID,08830,Boise City city
16,ID,09370,Bonners Ferry city
16,ID,09730,Bovill city
16,ID,10450,Bruneau CDP
16,ID,10810,Buhl city
16,ID,11260,Burley city
16,ID,11710,Butte City city
16,ID,12250,Caldwell city
16,ID,12520,Cambridge city
16,ID,12790,Carey city
16,ID,13150,Cascade city
16,ID,13240,Castleford city
16,ID,13780,Challis city
16,ID,14680,Chubbuck city
16,ID,14950,Clark Fork city
16,ID,15490,Clayton city
16,ID,16120,Clifton city
16,ID,16750,Coeur d'Alene city
16,ID,17830,Conkling Park CDP
16,ID,18010,Coolin CDP
16,ID,18640,Cottonwood city
16,ID,18820,Council city
16,ID,19270,Craigmont city
16,ID,19720,Crouch city
16,ID,19900,Culdesac city
16,ID,20350,Dalton Gardens city
16,ID,20710,Dayton city
16,ID,20890,Deary city
16,ID,20980,Declo city
16,ID,21520,De Smet CDP
16,ID,21790,Dietrich city
16,ID,22330,Donnelly city
16,ID,22510,Dover city
16,ID,22600,Downey city
16,ID,22690,Driggs city
16,ID,22780,Drummond city
16,ID,22960,Dubois city
16,ID,23410,Eagle city
16,ID,23680,East Hope city
16,ID,24310,Eden city
16,ID,25030,Elk City CDP
16,ID,25120,Elk River city
16,ID,25570,Emmett city
16,ID,26290,Fairfield city
16,ID,27460,Ferdinand city
16,ID,27550,Fernan Lake Village city
16,ID,27640,Fernwood CDP
16,ID,27730,Filer city
16,ID,27910,Firth city
16,ID,28360,Fort Hall CDP
16,ID,28810,Franklin city
16,ID,28990,Fruitland city
16,ID,29440,Gannett CDP
16,ID,29620,Garden City city
16,ID,29710,Garden Valley CDP
16,ID,30160,Genesee city
16,ID,30340,Georgetown city
16,ID,31690,Glenns Ferry city
16,ID,32140,Gooding city
16,ID,32500,Grace city
16,ID,32770,Grand View city
16,ID,32950,Grangeville city
16,ID,33490,Greenleaf city
16,ID,34030,Groveland CDP
16,ID,34300,Hagerman city
16,ID,34390,Hailey city
16,ID,34570,Hamer city
16,ID,34750,Hammett CDP
16,ID,34930,Hansen city
16,ID,35200,Harrison city
16,ID,35830,Hauser city
16,ID,36370,Hayden city
16,ID,36460,Hayden Lake city
16,ID,36730,Hazelton city
16,ID,37360,Heyburn city
16,ID,37500,Hidden Springs CDP
16,ID,38080,Hollister city
16,ID,38170,Homedale city
16,ID,38440,Hope city
16,ID,38620,Horseshoe Bend city
16,ID,39070,Huetter city
16,ID,39610,Idaho City city
16,ID,39700,Idaho Falls city
16,ID,40330,Inkom city
16,ID,40420,Iona city
16,ID,40510,Irwin city
16,ID,40600,Island Park city
16,ID,41320,Jerome city
16,ID,42130,Juliaetta city
16,ID,42400,Kamiah city
16,ID,42580,Kellogg city
16,ID,42760,Kendrick city
16,ID,43030,Ketchum city
16,ID,43570,Kimberly city
16,ID,44110,Kooskia city
16,ID,44200,Kootenai city
16,ID,44290,Kuna city
16,ID,44560,Laclede CDP
16,ID,45370,Lapwai city
16,ID,45820,Lava Hot Springs city
16,ID,45910,Leadore city
16,ID,46450,Letha CDP
16,ID,46540,Lewiston city
16,ID,46720,Lewisville city
16,ID,47080,Lincoln CDP
16,ID,47890,Lost River city
16,ID,48250,Lowman CDP
16,ID,48790,McCall city
16,ID,48880,McCammon city
16,ID,49240,Mackay city
16,ID,50140,Malad City city
16,ID,50230,Malta city
16,ID,50950,Marsing city
16,ID,51850,Melba city
16,ID,52030,Menan city
16,ID,52120,Meridian city
16,ID,52660,Middleton city
16,ID,52750,Midvale city
16,ID,53110,Minidoka city
16,ID,53920,Montpelier city
16,ID,54100,Moore city
16,ID,54370,Moreland CDP
16,ID,54550,Moscow city
16,ID,54730,Mountain Home city
16,ID,54820,Mountain Home AFB CDP
16,ID,55270,Moyie Springs city
16,ID,55450,Mud Lake city
16,ID,55630,Mullan city
16,ID,55720,Murphy CDP
16,ID,55900,Murtaugh city
16,ID,56260,Nampa city
16,ID,56800,Newdale city
16,ID,56890,New Meadows city
16,ID,56980,New Plymouth city
16,ID,57250,Nezperce city
16,ID,58060,Notus city
16,ID,58330,Oakley city
16,ID,58600,Oldtown city
16,ID,58870,Onaway city
16,ID,59320,Orofino city
16,ID,59590,Osburn city
16,ID,60040,Oxford city
16,ID,60580,Paris city
16,ID,60760,Parker city
16,ID,60880,Parkline CDP
16,ID,60940,Parma city
16,ID,61210,Paul city
16,ID,61300,Payette city
16,ID,61840,Peck city
16,ID,62740,Pierce city
16,ID,63100,Pinehurst city
16,ID,63550,Placerville city
16,ID,63910,Plummer city
16,ID,64090,Pocatello city
16,ID,64450,Ponderay city
16,ID,64810,Post Falls city
16,ID,64900,Potlatch city
16,ID,65260,Preston city
16,ID,65530,Priest River city
16,ID,65620,Princeton CDP
16,ID,66340,Rathdrum city
16,ID,67150,Reubens city
16,ID,67420,Rexburg city
16,ID,67600,Richfield city
16,ID,67780,Rigby city
16,ID,67870,Riggins city
16,ID,67960,Ririe city
16,ID,68230,Riverside CDP
16,ID,68500,Roberts city
16,ID,68545,Robie Creek CDP
16,ID,68860,Rockford CDP
16,ID,68950,Rockford Bay CDP
16,ID,69130,Rockland city
16,ID,70660,Rupert city
16,ID,71020,St. Anthony city
16,ID,71110,St. Charles city
16,ID,71470,St. Maries city
16,ID,71650,Salmon city
16,ID,72100,Sandpoint city
16,ID,73450,Shelley city
16,ID,73900,Shoshone city
16,ID,74440,Silverton CDP
16,ID,75070,Smelterville city
16,ID,75160,Smiths Ferry CDP
16,ID,75195,Soda Springs city
16,ID,75970,Spencer city
16,ID,76060,Spirit Lake city
16,ID,76780,Stanley city
16,ID,76870,Star city
16,ID,77050,State Line city
16,ID,77500,Stites city
16,ID,78040,Sugar City city
16,ID,78850,Sun Valley city
16,ID,79120,Swan Valley city
16,ID,79300,Sweetwater CDP
16,ID,80200,Tensed city
16,ID,80380,Teton city
16,ID,80470,Tetonia city
16,ID,82360,Troy city
16,ID,82810,Twin Falls city
16,ID,83170,Tyhee CDP
16,ID,83350,Ucon city
16,ID,84250,Victor city
16,ID,84430,Viola CDP
16,ID,84790,Wallace city
16,ID,85240,Wardner city
16,ID,85420,Warm River city
16,ID,86050,Weippe city
16,ID,86140,Weiser city
16,ID,86320,Wendell city
16,ID,87040,Weston city
16,ID,87310,White Bird city
16,ID,87670,Wilder city
16,ID,87850,Winchester city
16,ID,88480,Worley city
16,ID,88660,Yellow Pine CDP
17,IL,00113,Abingdon city
17,IL,00178,Adair CDP
17,IL,00191,Adams CDP
17,IL,00230,Addieville village
17,IL,00243,Addison village
17,IL,00295,Adeline village
17,IL,00516,Albany village
17,IL,00555,Albers village
17,IL,00568,Albion city
17,IL,00594,Alden CDP
17,IL,00646,Aledo city
17,IL,00659,Alexander CDP
17,IL,00672,Alexis village
17,IL,00685,Algonquin village
17,IL,00737,Alhambra village
17,IL,00815,Allendale village
17,IL,00867,Allenville village
17,IL,00880,Allerton village
17,IL,00919,Alma village
17,IL,00971,Alpha village
17,IL,00997,Alsey village
17,IL,01010,Alsip village
17,IL,01049,Altamont city
17,IL,01114,Alton city
17,IL,01140,Altona village
17,IL,01205,Alto Pass village
17,IL,01242,Alvan (Alvin) village
17,IL,01270,Amboy city
17,IL,01361,Anchor village
17,IL,01426,Andalusia village
17,IL,01491,Andover village
17,IL,01517,Andres CDP
17,IL,01543,Anna city
17,IL,01556,Annapolis CDP
17,IL,01569,Annawan town
17,IL,01595,Antioch village
17,IL,01647,Apple Canyon Lake CDP
17,IL,01673,Apple River village
17,IL,01803,Arbury Hills CDP
17,IL,01881,Arcola city
17,IL,01946,Arenzville village
17,IL,01972,Argenta village
17,IL,02050,Argyle CDP
17,IL,02102,Arlington village
17,IL,02154,Arlington Heights village
17,IL,02206,Armington village
17,IL,02258,Aroma Park village
17,IL,02342,Arrowsmith village
17,IL,02414,Arthur village
17,IL,02479,Ashkum village
17,IL,02505,Ashland village
17,IL,02531,Ashley city
17,IL,02557,Ashmore village
17,IL,02583,Ashton village
17,IL,02609,Assumption city
17,IL,02635,Astoria town
17,IL,02674,Athens city
17,IL,02726,Atkinson town
17,IL,02752,Atlanta city
17,IL,02882,Atwood village
17,IL,02921,Auburn city
17,IL,02986,Augusta village
17,IL,03012,Aurora city
17,IL,03103,Ava city
17,IL,03181,Aviston village
17,IL,03207,Avon village
17,IL,03337,Baileyville CDP
17,IL,03454,Baldwin village
17,IL,03571,Banner village
17,IL,03610,Bannockburn village
17,IL,03675,Bardolph village
17,IL,03844,Barrington village
17,IL,03883,Barrington Hills village
17,IL,03948,Barry city
17,IL,03987,Barstow CDP
17,IL,04000,Bartelso village
17,IL,04013,Bartlett village
17,IL,04039,Bartonville village
17,IL,04052,Basco village
17,IL,04078,Batavia city
17,IL,04117,Batchtown village
17,IL,04156,Bath village
17,IL,04247,Baylis village
17,IL,04273,Bay View Gardens village
17,IL,04303,Beach Park village
17,IL,04351,Beardstown city
17,IL,04403,Beason CDP
17,IL,04507,Beaverville village
17,IL,04533,Beckemeyer village
17,IL,04572,Bedford Park village
17,IL,04585,Beecher village
17,IL,04598,Beecher City village
17,IL,04689,Belgium village
17,IL,04715,Belknap village
17,IL,04793,Belle Prairie City town
17,IL,04806,Belle Rive village
17,IL,04845,Belleville city
17,IL,04871,Bellevue village
17,IL,04897,Bellflower village
17,IL,04936,Bellmont village
17,IL,04975,Bellwood village
17,IL,05092,Belvidere city
17,IL,05144,Bement village
17,IL,05209,Benld city
17,IL,05248,Bensenville village
17,IL,05261,Benson village
17,IL,05274,Bentley town
17,IL,05300,Benton city
17,IL,05404,Berkeley village
17,IL,05443,Berlin village
17,IL,05573,Berwyn city
17,IL,05599,Bethalto village
17,IL,05612,Bethany village
17,IL,05729,Beverly CDP
17,IL,05859,Big Foot Prairie CDP
17,IL,05898,Biggsville village
17,IL,05976,Big Rock village
17,IL,06028,Bingham village
17,IL,06171,Bishop Hill village
17,IL,06184,Bismarck village
17,IL,06444,Blairsville CDP
17,IL,06470,Blandinsville village
17,IL,06565,Bloomfield CDP
17,IL,06587,Bloomingdale village
17,IL,06613,Bloomington city
17,IL,06704,Blue Island city
17,IL,06756,Blue Mound village
17,IL,06899,Bluffs village
17,IL,06964,Bluford village
17,IL,07133,Bolingbrook village
17,IL,07211,Bondville village
17,IL,07224,Bone Gap village
17,IL,07237,Bonfield village
17,IL,07263,Bonnie village
17,IL,07276,Bonnie Brae CDP
17,IL,07315,Boody CDP
17,IL,07419,Boulder Hill CDP
17,IL,07471,Bourbonnais village
17,IL,07510,Bowen village
17,IL,07640,Braceville village
17,IL,07692,Bradford village
17,IL,07744,Bradley village
17,IL,07770,Braidwood city
17,IL,07913,Breese city
17,IL,08186,Bridgeport city
17,IL,08225,Bridgeview village
17,IL,08264,Brighton village
17,IL,08303,Brimfield village
17,IL,08420,Broadlands village
17,IL,08446,Broadview village
17,IL,08472,Broadwell village
17,IL,08524,Brocton village
17,IL,08576,Brookfield village
17,IL,08667,Brooklyn village
17,IL,08706,Brookport city
17,IL,08875,Broughton village
17,IL,08953,Browning village
17,IL,08979,Browns village
17,IL,08992,Brownstown village
17,IL,09148,Brussels village
17,IL,09161,Bryant village
17,IL,09304,Buckingham village
17,IL,09317,Buckley village
17,IL,09330,Buckner village
17,IL,09356,Buda village
17,IL,09434,Buffalo village
17,IL,09447,Buffalo Grove village
17,IL,09499,Buffalo Prairie CDP
17,IL,09531,Bull Valley village
17,IL,09538,Bulpitt village
17,IL,09551,Buncombe village
17,IL,09577,Bunker Hill city
17,IL,09642,Burbank city
17,IL,09681,Bureau Junction village
17,IL,09759,Burlington village
17,IL,09798,Burnham village
17,IL,09889,Burnt Prairie village
17,IL,09980,Burr Ridge village
17,IL,10006,Burton CDP
17,IL,10045,Burtons Bridge CDP
17,IL,10084,Bush village
17,IL,10110,Bushnell city
17,IL,10149,Butler village
17,IL,10240,Byron city
17,IL,10292,Cabery village
17,IL,10305,Cable CDP
17,IL,10373,Cahokia Heights city
17,IL,10383,Cairo city
17,IL,10422,Caledonia village
17,IL,10448,Calhoun village
17,IL,10487,Calumet City city
17,IL,10513,Calumet Park village
17,IL,10591,Camargo village
17,IL,10630,Cambria village
17,IL,10643,Cambridge village
17,IL,10695,Camden village
17,IL,10747,Cameron CDP
17,IL,10773,Campbell Hill village
17,IL,10786,Campbell's Island CDP
17,IL,10877,Camp Point village
17,IL,10906,Campton Hills village
17,IL,10916,Campus village
17,IL,10936,Candlewick Lake CDP
17,IL,11007,Canton city
17,IL,11033,Cantrall village
17,IL,11124,Capron village
17,IL,11150,Carbon Cliff village
17,IL,11163,Carbondale city
17,IL,11176,Carbon Hill village
17,IL,11202,Carlinville city
17,IL,11215,Carlock village
17,IL,11228,Carlyle city
17,IL,11267,Carman CDP
17,IL,11293,Carmi city
17,IL,11332,Carol Stream village
17,IL,11358,Carpentersville village
17,IL,11397,Carrier Mills village
17,IL,11462,Carrollton city
17,IL,11514,Carterville city
17,IL,11527,Carthage city
17,IL,11592,Cary village
17,IL,11618,Casey city
17,IL,11644,Caseyville village
17,IL,11774,Catlin village
17,IL,11826,Cave-In-Rock village
17,IL,11982,Cedar Point village
17,IL,12008,Cedarville village
17,IL,12151,Central City village
17,IL,12164,Centralia city
17,IL,12268,Cerro Gordo village
17,IL,12294,Chadwick village
17,IL,12385,Champaign city
17,IL,12450,Chandlerville village
17,IL,12476,Channahon village
17,IL,12489,Channel Lake CDP
17,IL,12528,Chapin village
